"Date","Bid","Ask","First","High","Low","Last","Change","Capital Adjusted","Volume Traded","$ Value Traded","Trades"
"08 Aug 2018","32.000","32.250","32.200","32.280","32.120","32.150","+0.150","+32.150","5945","191445.41","16"
"07 Aug 2018","31.610","32.500","32.000","32.080","31.990","32.000","+0.080","+32.000","14278","457019.68","22"
"06 Aug 2018","31.590","32.000","31.800","32.050","31.800","31.920","+0.280","+31.920","9321","298007.49","17"
"03 Aug 2018","31.450","32.000","31.850","32.060","31.640","31.640","-0.160","+31.640","18132","576548.45","27"
"02 Aug 2018","31.750","32.060","31.700","32.020","31.700","31.800","-0.060","+31.800","7809","249208.31","18"
"01 Aug 2018","31.410","32.500","32.200","32.200","31.800","31.860","-0.260","+31.860","14311","456222.91","27"
"31 Jul 2018","32.120","32.200","31.800","32.120","31.800","32.120","+0.280","+32.120","12256","392685.60","27"
"30 Jul 2018","31.800","32.050","31.800","31.900","31.800","31.840","-0.210","+31.840","2355","74975.88","8"
"27 Jul 2018","31.700","32.050","31.700","32.080","31.700","32.050","+0.350","+32.050","7465","238670.83","18"
"26 Jul 2018","31.700","31.800","31.900","31.900","31.700","31.700","-0.220","+31.700","5955","189132.27","19"
"25 Jul 2018","31.900","32.120","32.120","32.120","31.910","31.920","-0.180","+31.920","9685","309535.27","22"
"24 Jul 2018","32.000","32.120","32.220","32.370","32.100","32.100","-0.150","+32.100","6032","194480.16","15"
"23 Jul 2018","32.120","32.650","32.620","32.620","32.200","32.250","-0.370","+32.250","8094","261061.45","17"
"20 Jul 2018","32.500","32.800","32.390","32.770","32.380","32.620","+0.050","+32.620","14738","480857.09","38"
"19 Jul 2018","32.150","32.590","32.160","32.610","32.100","32.570","+0.400","+32.570","29735","966280.52","67"
"18 Jul 2018","32.170","32.490","32.150","32.390","32.150","32.170","-0.030","+32.170","5294","170617.09","12"
"17 Jul 2018","32.100","32.200","32.200","32.400","32.190","32.200","+0.020","+32.200","4551","146845.54","14"
"16 Jul 2018","32.180","32.400","32.270","32.500","32.160","32.180","-0.090","+32.180","5121","166039.13","11"
"13 Jul 2018","32.020","32.270","32.250","32.370","32.000","32.270","-0.330","+32.270","4955","159212.35","15"
"12 Jul 2018","31.900","32.790","32.300","32.600","32.300","32.600","+0.700","+32.600","9120","296104.68","26"
"11 Jul 2018","31.510","32.600","32.600","32.600","31.750","31.900","-0.300","+31.900","16838","538187.42","35"
"10 Jul 2018","32.200","32.600","32.550","32.640","32.200","32.200","-0.270","+32.200","27647","898726.12","54"
"09 Jul 2018","32.180","32.570","32.300","32.560","32.180","32.470","+0.170","+32.470","19748","640190.27","54"
"06 Jul 2018","32.300","32.330","32.170","32.300","32.100","32.300","0.000","+32.300","10269","330698.58","18"
"05 Jul 2018","31.650","32.300","31.670","32.300","31.650","32.300","+0.650","+32.300","11309","362554.12","32"
"04 Jul 2018","31.650","32.150","32.000","32.000","31.650","31.650","-0.550","+31.650","21366","682063.76","55"
"03 Jul 2018","31.700","32.400","31.980","32.200","31.900","32.200","+0.310","+32.200","18048","578213.97","31"
"02 Jul 2018","31.760","32.100","31.950","31.950","31.800","31.890","-0.210","+31.890","12387","395223.81","25"
"29 Jun 2018","31.650","32.200","31.940","32.100","31.650","32.100","+0.580","+32.100","19645","629640.98","31"
"28 Jun 2018","31.400","31.940","30.900","31.650","30.900","31.520","+0.190","+31.520","6523","204505.35","10"
"27 Jun 2018","30.900","31.940","31.350","31.350","31.300","31.330","-0.110","+31.330","4500","140880.76","17"
"26 Jun 2018","30.800","31.900","31.040","31.900","31.040","31.440","+0.140","+31.440","15892","500185.90","30"
"25 Jun 2018","30.200","31.940","31.500","31.800","31.250","31.300","-0.200","+31.300","20324","639401.56","48"
"22 Jun 2018","30.370","31.500","31.200","31.540","31.200","31.500","+0.210","+31.500","9551","299886.18","24"
"21 Jun 2018","30.200","31.400","30.990","31.370","30.940","31.290","+0.590","+31.290","14280","446106.26","51"
"20 Jun 2018","30.100","30.990","29.900","30.700","29.900","30.700","+0.770","+30.700","8796","268462.76","21"
"19 Jun 2018","29.930","30.490","30.210","30.490","29.910","29.930","-0.270","+29.930","6642","199669.18","20"
"18 Jun 2018","30.200","30.490","29.800","30.200","29.750","30.200","+0.340","+30.200","12040","361841.24","32"
"15 Jun 2018","29.500","29.950","29.410","29.950","29.400","29.860","+0.480","+29.860","13623","405807.30","27"
"14 Jun 2018","29.350","29.500","29.850","29.950","29.380","29.380","-0.070","+29.380","24958","735174.35","56"
"13 Jun 2018","29.450","30.000","29.750","29.890","29.430","29.450","-0.350","+29.450","24405","723482.01","71"
"12 Jun 2018","29.750","29.820","30.120","30.120","29.800","29.800","-0.200","+29.800","84682","2531696.85","55"
"11 Jun 2018","30.000","30.490","30.000","30.010","30.000","30.000","-0.040","+30.000","4861","145835.90","18"
"08 Jun 2018","29.950","30.490","30.010","30.040","29.950","30.040","-0.020","+30.040","8753","262563.18","31"
"07 Jun 2018","30.010","30.490","30.250","30.380","30.060","30.060","+0.160","+30.060","13382","404611.53","40"
"06 Jun 2018","29.890","30.300","30.280","30.280","29.900","29.900","-0.400","+29.900","12927","387987.32","25"
"05 Jun 2018","30.300","30.490","30.500","30.500","30.150","30.300","+0.400","+30.300","7509","227392.85","17"
"01 Jun 2018","29.900","30.350","30.200","30.280","29.870","29.900","-0.290","+29.900","18242","548104.14","48"
"31 May 2018","30.200","30.350","30.350","30.450","30.190","30.190","+0.040","+30.190","24249","734115.25","48"
"30 May 2018","30.120","30.250","30.680","30.680","30.150","30.150","-0.740","+30.150","30256","918323.87","60"
"29 May 2018","30.750","31.100","30.680","31.000","30.680","30.890","+0.190","+30.890","9964","307630.33","27"
"28 May 2018","30.680","30.820","30.820","30.890","30.700","30.700","-0.120","+30.700","9264","285338.55","28"
"25 May 2018","30.750","31.450","31.000","31.000","30.800","30.820","-0.180","+30.820","6501","200854.64","13"
"24 May 2018","30.900","31.000","31.080","31.080","30.900","31.000","-0.050","+31.000","4754","147379.21","17"
"23 May 2018","31.050","31.450","31.000","31.150","31.000","31.050","+0.050","+31.050","14150","438935.90","32"
"22 May 2018","31.000","31.490","31.200","31.280","30.930","31.000","-0.200","+31.000","23147","718781.45","31"
"21 May 2018","31.200","31.500","31.500","31.500","31.200","31.200","-0.350","+31.200","12968","405702.26","23"
"18 May 2018","31.250","31.580","31.500","31.700","31.400","31.550","+0.010","+31.550","20770","652956.74","19"
"17 May 2018","31.600","32.320","32.000","32.000","31.540","31.540","-0.357","+31.540","13647","431771.84","19"
"16 May 2018","32.500","32.980","32.700","32.950","32.500","32.920","+0.220","+32.920","9267","303676.98","26"
"15 May 2018","32.700","32.800","32.550","32.950","32.550","32.700","+0.250","+32.700","14881","487927.79","29"
"14 May 2018","32.200","32.550","32.100","32.600","32.100","32.450","+0.090","+32.450","8416","271979.48","22"
"11 May 2018","32.100","32.200","32.600","32.650","32.250","32.360","-0.070","+32.360","257304","8322524.35","29"
"10 May 2018","32.000","32.470","31.900","32.470","31.900","32.430","+0.700","+32.430","16737","537283.83","28"
"09 May 2018","31.750","31.900","31.900","31.900","31.690","31.730","-0.170","+31.730","6389","203103.50","18"
"08 May 2018","31.770","31.900","31.650","31.900","31.450","31.900","+0.250","+31.900","21410","680680.65","41"
"07 May 2018","31.450","31.840","31.350","31.900","31.350","31.650","+0.400","+31.650","16161","511328.60","29"
"04 May 2018","31.150","31.250","31.490","31.490","31.100","31.250","-0.230","+31.250","10289","321818.32","14"
"03 May 2018","31.300","31.490","31.200","31.480","31.200","31.480","+0.280","+31.480","14264","446827.97","32"
"02 May 2018","30.600","31.350","31.000","31.220","30.900","31.200","+0.190","+31.200","14390","445765.14","30"
"01 May 2018","31.000","31.350","30.640","31.100","30.640","31.010","+0.270","+31.010","13056","404062.27","34"
"30 Apr 2018","30.700","30.900","30.300","30.800","30.300","30.740","+0.480","+30.740","11517","351334.20","19"
"27 Apr 2018","29.860","30.950","30.050","30.260","29.650","30.260","+0.210","+30.260","35903","1075305.32","69"
"26 Apr 2018","30.050","30.300","31.160","31.200","30.010","30.050","-1.050","+30.050","17762","541738.63","36"
"24 Apr 2018","30.980","32.200","30.850","31.100","30.600","31.100","+0.240","+31.100","10200","314427.23","23"
"23 Apr 2018","30.300","30.860","30.300","30.860","30.300","30.860","+0.480","+30.860","6635","202552.04","15"
"20 Apr 2018","30.300","32.200","30.350","30.520","30.300","30.380","-0.110","+30.380","18883","574087.11","42"
"19 Apr 2018","30.410","30.500","30.450","30.670","30.440","30.490","+0.050","+30.490","9545","291350.08","20"
"18 Apr 2018","30.350","30.450","30.550","30.560","30.350","30.440","-0.110","+30.440","6859","208789.08","24"
"17 Apr 2018","30.550","30.950","30.600","30.650","30.500","30.550","-0.050","+30.550","9576","292690.30","21"
"16 Apr 2018","30.510","30.600","30.600","30.700","30.600","30.600","0.000","+30.600","4768","146048.25","16"
"13 Apr 2018","30.500","30.600","30.520","30.620","30.500","30.600","+0.120","+30.600","7308","223439.05","17"
"12 Apr 2018","30.460","30.850","30.600","30.600","30.350","30.480","-0.370","+30.480","10137","309088.33","27"
"11 Apr 2018","30.600","30.850","31.060","31.060","30.740","30.850","-0.200","+30.850","9665","298314.42","20"
"10 Apr 2018","31.050","31.500","30.600","31.050","30.490","31.050","+0.230","+31.050","13464","412820.10","34"
"09 Apr 2018","30.820","31.000","30.650","31.000","30.550","30.820","+0.110","+30.820","10618","325782.69","24"
"06 Apr 2018","30.550","31.000","31.050","31.050","30.620","30.710","+0.060","+30.710","13634","419538.56","119"
"05 Apr 2018","30.300","30.800","30.460","30.700","30.350","30.650","+0.500","+30.650","17269","526391.26","34"
"04 Apr 2018","30.000","30.400","30.460","30.460","30.000","30.150","-0.280","+30.150","32596","982813.96","63"
"03 Apr 2018","30.400","30.570","30.500","30.520","30.200","30.430","-0.090","+30.430","7015","213312.53","18"
"29 Mar 2018","30.400","30.550","30.500","30.550","30.460","30.520","+0.170","+30.520","15430","470819.24","18"
"28 Mar 2018","30.350","32.200","30.500","30.500","30.100","30.350","-0.250","+30.350","16180","492260.14","31"
"27 Mar 2018","30.600","31.500","30.510","31.550","30.510","30.600","+0.190","+30.600","12433","385860.15","27"
"26 Mar 2018","30.350","30.500","30.600","30.600","30.380","30.410","-0.440","+30.410","11809","360201.39","27"
"23 Mar 2018","30.730","31.150","31.300","31.300","30.850","30.850","-0.850","+30.850","20159","627418.13","51"
"22 Mar 2018","31.610","32.000","32.280","32.280","31.650","31.700","-0.200","+31.700","6894","218652.38","11"
"21 Mar 2018","31.650","32.440","31.700","31.900","31.650","31.900","+0.250","+31.900","8472","269090.72","20"
"20 Mar 2018","31.600","31.900","31.300","31.650","31.300","31.650","+0.080","+31.650","8230","258612.83","25"
"19 Mar 2018","31.500","31.800","31.800","31.800","31.500","31.570","-0.540","+31.570","23139","733111.33","41"
"16 Mar 2018","31.750","32.110","31.900","32.110","31.690","32.110","+0.110","+32.110","20133","640525.92","46"
"15 Mar 2018","31.900","32.000","32.100","32.110","31.900","32.000","-0.110","+32.000","19563","625771.01","43"
"14 Mar 2018","32.000","32.110","32.120","32.120","32.060","32.110","-0.260","+32.110","4424","141966.94","7"
"13 Mar 2018","32.000","32.500","32.440","32.500","32.370","32.370","-0.160","+32.370","6202","201206.74","11"
"12 Mar 2018","32.440","32.530","32.450","32.660","32.350","32.530","+0.360","+32.530","12220","397568.72","35"
"09 Mar 2018","32.000","32.650","32.500","32.500","32.170","32.170","+0.020","+32.170","5044","163052.74","12"
"08 Mar 2018","31.910","32.650","32.000","32.350","32.000","32.150","+0.200","+32.150","7850","252384.69","18"
"07 Mar 2018","31.900","32.400","32.600","32.600","31.950","31.950","-0.650","+31.950","32125","1028789.72","67"
"06 Mar 2018","32.600","32.850","32.600","32.670","32.600","32.600","+0.150","+32.600","2683","87594.86","13"
"05 Mar 2018","32.450","32.600","32.700","32.900","32.450","32.450","-0.200","+32.450","4648","152314.09","17"
"02 Mar 2018","32.550","32.650","32.900","32.900","32.590","32.650","-0.230","+32.650","13870","453060.76","33"
"01 Mar 2018","32.900","33.890","32.900","33.010","32.880","32.880","-0.320","+32.880","5517","181571.86","16"
"28 Feb 2018","32.940","33.320","33.700","33.700","33.160","33.200","-0.560","+33.200","9272","309500.21","22"
"27 Feb 2018","33.700","33.850","33.320","33.760","33.320","33.760","+0.580","+33.760","2865","96363.55","9"
"26 Feb 2018","33.180","33.880","32.760","33.210","32.760","33.180","+0.410","+33.180","11460","379498.09","35"
"23 Feb 2018","32.250","32.800","32.500","32.770","32.400","32.770","+0.630","+32.770","203301","6636927.92","16"
"22 Feb 2018","32.010","33.200","32.250","32.250","32.100","32.140","-0.170","+32.140","6361","204768.41","20"
"21 Feb 2018","32.250","32.670","32.400","32.430","32.250","32.310","-0.120","+32.310","11925","385163.33","28"
"20 Feb 2018","32.300","32.670","32.470","32.470","32.250","32.430","-0.020","+32.430","7760","251043.50","22"
"19 Feb 2018","32.320","32.470","32.300","32.450","32.240","32.450","+0.020","+32.450","2457","79385.20","12"
"16 Feb 2018","32.430","32.670","32.670","32.890","32.430","32.430","-0.190","+32.430","7335","240133.23","15"
"15 Feb 2018","32.500","32.620","32.450","32.620","32.450","32.620","+0.220","+32.620","11822","384636.51","45"
"14 Feb 2018","32.150","33.500","32.600","32.610","32.400","32.400","-0.200","+32.400","6200","201632.31","23"
"13 Feb 2018","32.500","34.300","32.600","32.800","32.550","32.600","+0.110","+32.600","14610","477753.93","18"
"12 Feb 2018","32.410","32.700","32.900","32.900","32.400","32.490","-0.290","+32.490","9716","315765.08","33"
"09 Feb 2018","32.100","33.600","32.450","32.780","32.010","32.780","-0.040","+32.780","6435","208098.61","31"
"08 Feb 2018","32.820","32.980","33.040","33.040","32.700","32.820","-0.080","+32.820","9952","327579.73","31"
"07 Feb 2018","32.900","33.600","33.500","33.600","32.900","32.900","-0.980","+32.900","203012","6637816.61","52"
"05 Feb 2018","33.810","34.250","34.300","34.300","33.880","33.880","-0.420","+33.880","3331","113749.50","13"
"02 Feb 2018","34.370","34.490","34.000","34.300","34.000","34.300","+0.240","+34.300","10211","348289.44","10"
"01 Feb 2018","34.000","34.500","33.700","34.230","33.700","34.060","-0.020","+34.060","6659","226947.75","16"
"31 Jan 2018","33.700","34.500","34.100","34.150","33.960","34.080","-0.200","+34.080","17650","601385.06","18"
"30 Jan 2018","33.990","34.400","34.350","34.400","34.180","34.280","-0.020","+34.280","8600","294667.42","14"
"29 Jan 2018","33.990","34.500","33.800","34.300","33.800","34.300","+0.500","+34.300","10602","360930.92","13"
"26 Jan 2018","33.660","33.790","33.850","33.850","33.750","33.800","-0.070","+33.800","2118","71517.70","6"
"25 Jan 2018","33.870","33.990","33.700","33.910","33.680","33.870","+0.070","+33.870","14311","483955.32","22"
"24 Jan 2018","33.650","33.990","33.850","33.850","33.720","33.800","0.000","+33.800","17029","575480.55","21"
"23 Jan 2018","33.650","34.140","33.650","33.800","33.650","33.800","+0.150","+33.800","7389","249538.42","15"
"22 Jan 2018","33.650","34.150","33.820","33.820","33.590","33.650","-0.170","+33.650","5821","195979.98","13"
"19 Jan 2018","33.800","34.150","33.990","34.060","33.750","33.820","-0.220","+33.820","15607","529115.65","31"
"18 Jan 2018","33.620","34.200","33.500","34.110","33.500","34.040","+0.540","+34.040","8942","302666.30","16"
"17 Jan 2018","33.480","33.500","33.700","33.700","33.440","33.500","-0.250","+33.500","24737","829752.84","37"
"16 Jan 2018","33.700","34.500","33.800","33.800","33.660","33.750","-0.150","+33.750","9638","325092.04","14"
"15 Jan 2018","33.800","34.000","34.100","34.300","33.890","33.900","-0.120","+33.900","4987","169723.01","19"
"12 Jan 2018","34.020","34.050","34.300","34.300","34.020","34.020","-0.280","+34.020","7739","264913.06","11"
"11 Jan 2018","34.300","34.800","34.450","34.470","34.300","34.300","-0.270","+34.300","4960","170530.87","11"
"10 Jan 2018","34.450","34.800","34.700","34.750","34.470","34.570","-0.070","+34.570","10279","355362.90","19"
"09 Jan 2018","34.450","34.750","34.450","34.650","34.010","34.640","+0.190","+34.640","8316","286800.45","10"
"08 Jan 2018","34.000","34.750","34.600","34.710","34.450","34.450","-0.150","+34.450","6097","210505.31","13"
"05 Jan 2018","34.450","34.600","34.450","34.600","34.450","34.600","+0.200","+34.600","2445","84579.00","6"
"04 Jan 2018","34.300","34.800","34.410","34.450","34.400","34.400","-0.010","+34.400","3869","133195.60","9"
"03 Jan 2018","34.350","34.450","34.410","34.410","34.410","34.410","-0.030","+34.410","1204","41429.64","7"
"29 Dec 2017","34.410","34.800","34.600","34.730","34.440","34.440","-0.210","+34.440","1444","49784.86","7"
"28 Dec 2017","34.200","34.800","34.650","34.650","34.650","34.650","+0.120","+34.650","288","9979.20","1"
"27 Dec 2017","34.000","34.800","34.530","34.530","34.530","34.530","+0.180","+34.530","500","17265.00","1"
"22 Dec 2017","34.120","34.800","34.120","34.350","34.120","34.350","+0.230","+34.350","4326","148191.76","15"
"21 Dec 2017","34.120","34.800","34.450","34.450","34.100","34.120","-0.360","+34.120","9576","327173.37","15"
"20 Dec 2017","34.350","34.800","34.550","34.570","34.400","34.480","-0.070","+34.480","5027","173540.86","10"
"19 Dec 2017","34.550","34.800","34.320","34.670","34.320","34.550","+0.190","+34.550","19947","688681.27","15"
"18 Dec 2017","34.320","34.990","34.300","34.400","34.250","34.360","+0.010","+34.360","10136","348210.41","13"
"15 Dec 2017","34.100","34.500","34.320","34.360","34.320","34.350","-0.350","+34.350","11619","399040.39","14"
"14 Dec 2017","34.100","34.720","34.150","34.720","34.150","34.700","+0.540","+34.700","11480","393569.54","14"
"13 Dec 2017","34.150","34.300","34.390","34.400","34.160","34.160","-0.070","+34.160","4189","143564.96","11"
"12 Dec 2017","34.000","34.750","34.280","34.410","34.130","34.230","-0.190","+34.230","9532","327088.38","21"
"11 Dec 2017","34.200","34.450","34.690","34.770","34.420","34.420","-0.420","+34.420","6977","241869.73","9"
"08 Dec 2017","34.000","35.000","34.510","34.840","34.470","34.840","+0.440","+34.840","6694","232152.50","16"
"07 Dec 2017","33.850","35.000","33.850","34.500","33.850","34.400","+0.380","+34.400","5897","201786.69","13"
"06 Dec 2017","33.850","34.650","33.980","34.240","33.980","34.020","-0.160","+34.020","22364","760795.36","17"
"05 Dec 2017","34.150","34.330","34.570","34.570","34.180","34.180","-0.270","+34.180","15762","540042.11","20"
"04 Dec 2017","34.400","34.540","34.700","34.700","34.380","34.450","-0.420","+34.450","6543","225916.24","12"
"01 Dec 2017","34.690","34.940","34.690","35.200","34.690","34.870","+0.180","+34.870","12717","443984.94","20"
"30 Nov 2017","33.500","35.000","34.500","34.800","34.000","34.690","-0.020","+34.690","41044","1418577.53","24"
"29 Nov 2017","34.500","35.000","34.400","34.840","34.400","34.710","+0.300","+34.710","4215","145908.83","10"
"28 Nov 2017","34.200","34.500","34.800","34.800","34.400","34.410","-0.460","+34.410","66363","2312380.54","19"
"27 Nov 2017","34.500","35.000","34.920","35.050","34.700","34.870","+0.100","+34.870","13695","477624.33","21"
"24 Nov 2017","34.800","35.350","34.810","34.810","34.750","34.770","-0.170","+34.770","2363","82164.73","3"
"23 Nov 2017","34.700","35.750","35.160","35.160","34.940","34.940","-0.310","+34.940","9403","329100.38","10"
"22 Nov 2017","35.150","35.750","35.350","35.350","35.200","35.250","-0.100","+35.250","7010","247158.64","10"
"21 Nov 2017","34.700","35.800","35.250","35.400","35.220","35.350","-0.030","+35.350","3181","112318.01","9"
"20 Nov 2017","35.300","35.400","35.250","35.400","35.250","35.380","+0.050","+35.380","22563","796133.25","17"
"17 Nov 2017","34.700","35.500","35.400","35.500","35.200","35.330","+0.130","+35.330","7974","281610.72","17"
"16 Nov 2017","34.500","35.500","35.100","35.200","35.000","35.200","-0.030","+35.200","12454","436969.55","14"
"15 Nov 2017","35.200","35.500","35.730","35.730","35.230","35.230","-0.500","+35.230","3925","139166.79","12"
"14 Nov 2017","35.200","35.770","35.700","35.730","35.500","35.730","-0.040","+35.730","14389","513399.41","21"
"13 Nov 2017","35.700","36.500","36.500","36.500","35.570","35.770","-0.102","+35.770","21333","772038.41","20"
"10 Nov 2017","36.900","36.950","36.000","36.910","36.000","36.910","+0.280","+36.910","8598","315273.32","17"
"09 Nov 2017","35.910","36.650","36.400","36.630","36.320","36.630","+0.230","+36.630","4319","157561.42","8"
"08 Nov 2017","36.320","36.750","35.950","36.400","35.950","36.400","+0.360","+36.400","57225","2063589.69","13"
"07 Nov 2017","35.910","36.500","36.300","36.300","35.800","36.040","-0.010","+36.040","38643","1392423.80","11"
"06 Nov 2017","35.000","36.500","36.870","36.870","35.950","36.050","-0.960","+36.050","6405","232460.04","16"
"03 Nov 2017","36.500","37.100","36.820","37.010","36.820","37.010","+0.370","+37.010","327203","12046478.21","10"
"02 Nov 2017","36.500","37.200","36.750","36.750","36.640","36.640","-0.250","+36.640","75910","2808577.10","17"
"01 Nov 2017","36.750","37.200","37.480","37.480","36.700","36.890","-0.110","+36.890","6773","249692.87","15"
"31 Oct 2017","36.700","37.650","37.300","37.300","36.940","37.000","-0.320","+37.000","6161","228785.40","12"
"30 Oct 2017","36.700","37.680","37.000","37.320","36.850","37.320","+0.360","+37.320","5912","219125.06","11"
"27 Oct 2017","36.500","37.680","37.440","37.600","36.960","36.960","-0.170","+36.960","59455","2215844.75","22"
"26 Oct 2017","36.500","37.500","37.250","37.250","37.110","37.130","-0.260","+37.130","30349","1134283.73","19"
"25 Oct 2017","36.000","37.390","37.400","37.790","37.340","37.390","-0.110","+37.390","36786","1379797.05","21"
"24 Oct 2017","36.000","37.600","37.500","37.580","37.250","37.500","-0.190","+37.500","25709","965039.97","16"
"20 Oct 2017","37.650","37.850","37.000","37.800","37.000","37.690","+0.940","+37.690","27642","1032286.41","35"
"19 Oct 2017","36.000","36.950","36.400","36.820","36.000","36.750","+0.190","+36.750","28601","1051600.09","21"
"18 Oct 2017","35.920","36.680","36.000","36.570","36.000","36.560","+0.060","+36.560","5965","217446.74","8"
"17 Oct 2017","35.920","36.580","36.180","36.500","36.170","36.500","+0.170","+36.500","7075","257033.68","15"
"16 Oct 2017","35.600","36.390","35.650","36.360","35.600","36.330","+0.150","+36.330","8636","312313.18","19"
"13 Oct 2017","35.800","36.190","35.990","36.180","35.990","36.180","+0.130","+36.180","16087","580556.13","13"
"12 Oct 2017","36.050","36.190","35.860","36.130","35.840","36.050","+0.210","+36.050","28336","1020328.95","35"
"11 Oct 2017","35.700","35.980","35.650","35.980","35.650","35.840","+0.210","+35.840","10610","380210.48","27"
"10 Oct 2017","35.570","35.700","35.520","35.700","35.510","35.630","+0.050","+35.630","45237","1609604.73","13"
"09 Oct 2017","35.550","35.580","35.000","35.600","35.000","35.580","+0.480","+35.580","465063","16390576.17","18"
"06 Oct 2017","34.970","35.200","34.900","35.120","34.900","35.100","+0.370","+35.100","14971","524333.08","22"
"05 Oct 2017","34.730","34.950","34.920","35.000","34.730","34.730","-0.190","+34.730","42040","1468830.18","36"
"04 Oct 2017","34.600","34.920","35.180","35.200","34.800","34.920","-0.230","+34.920","17860","625177.92","29"
"03 Oct 2017","35.000","35.250","35.120","35.200","35.010","35.150","-0.030","+35.150","4070","142961.25","11"
"02 Oct 2017","34.550","35.120","34.800","35.180","34.750","35.180","+0.320","+35.180","13692","478526.80","18"
"29 Sep 2017","34.860","34.920","34.880","34.910","34.640","34.860","0.000","+34.860","34854","1214839.67","23"
"28 Sep 2017","34.300","35.200","34.950","34.950","34.800","34.860","+0.060","+34.860","21810","760115.41","6"
"27 Sep 2017","33.950","35.200","35.100","35.200","34.800","34.800","-0.300","+34.800","8705","304546.75","11"
"26 Sep 2017","34.600","35.300","34.800","35.100","34.800","35.100","+0.310","+35.100","8144","283915.06","10"
"25 Sep 2017","34.100","34.950","34.490","34.900","34.490","34.790","+0.680","+34.790","8926","310469.02","15"
"22 Sep 2017","33.900","34.490","33.900","34.300","33.800","34.110","+0.160","+34.110","7031","239405.61","13"
"21 Sep 2017","33.930","34.490","34.490","34.490","33.950","33.950","-0.540","+33.950","6224","213055.26","13"
"20 Sep 2017","34.410","35.200","34.700","34.700","34.310","34.490","-0.300","+34.490","9570","331332.83","13"
"19 Sep 2017","34.700","34.800","35.000","35.000","34.700","34.790","-0.010","+34.790","10358","360344.62","13"
"18 Sep 2017","33.500","35.000","34.500","34.850","34.500","34.800","-0.050","+34.800","15342","533156.69","15"
"15 Sep 2017","33.500","34.850","35.100","35.150","34.850","34.850","-0.270","+34.850","17703","618112.15","14"
"14 Sep 2017","33.600","35.200","34.950","35.120","34.950","35.120","+0.160","+35.120","4477","156718.17","9"
"13 Sep 2017","33.600","35.300","34.750","35.250","34.500","34.960","-0.200","+34.960","21813","765367.01","25"
"12 Sep 2017","34.750","35.200","34.810","35.350","34.810","35.160","+0.410","+35.160","10112","354263.55","21"
"11 Sep 2017","34.500","34.990","34.000","34.800","34.000","34.750","+0.750","+34.750","9976","344388.06","15"
"08 Sep 2017","33.700","34.620","34.200","34.500","34.000","34.000","-0.270","+34.000","8465","289735.00","8"
"07 Sep 2017","33.500","34.600","34.450","34.600","34.270","34.270","+0.070","+34.270","9837","338028.29","10"
"06 Sep 2017","33.500","34.200","34.110","34.230","34.100","34.200","-0.400","+34.200","32684","1124794.10","12"
"05 Sep 2017","33.500","35.100","34.560","34.760","34.500","34.600","-0.150","+34.600","12661","438693.22","18"
"04 Sep 2017","34.560","34.800","34.620","34.750","34.600","34.750","-0.080","+34.750","29845","1036232.64","7"
"01 Sep 2017","33.500","34.850","34.500","34.830","34.500","34.830","+0.210","+34.830","10962","379368.45","16"
"31 Aug 2017","34.000","34.780","34.200","34.620","34.200","34.620","+0.610","+34.620","6470","223440.42","16"
"30 Aug 2017","34.000","34.550","34.000","34.340","34.000","34.010","+0.100","+34.010","5254","179354.13","14"
"29 Aug 2017","33.810","33.980","34.560","34.560","33.850","33.910","-0.570","+33.910","15522","527476.89","23"
"28 Aug 2017","34.200","34.450","35.420","35.420","34.460","34.480","-0.640","+34.480","10482","364749.58","15"
"25 Aug 2017","34.000","35.200","35.200","35.250","35.030","35.120","-0.340","+35.120","5244","185270.45","10"
"24 Aug 2017","35.200","35.800","35.450","35.650","35.400","35.460","+0.060","+35.460","8425","299804.30","14"
"23 Aug 2017","35.050","35.550","35.300","35.610","35.290","35.400","+0.370","+35.400","8143","288614.04","21"
"22 Aug 2017","35.050","35.360","34.900","35.050","34.900","35.030","+0.280","+35.030","82171","2863531.88","7"
"21 Aug 2017","33.820","35.360","34.850","34.900","34.700","34.750","-0.060","+34.750","7571","263352.30","13"
"18 Aug 2017","34.750","35.320","34.900","34.900","34.750","34.810","-0.510","+34.810","9757","343260.08","12"
"17 Aug 2017","35.300","35.440","35.400","35.600","35.320","35.320","+0.020","+35.320","16324","579528.53","14"
"16 Aug 2017","35.000","35.360","34.840","35.300","34.840","35.300","+0.620","+35.300","30441","1068605.15","36"
"15 Aug 2017","33.810","34.900","34.600","34.850","34.600","34.680","+0.200","+34.680","14138","490877.25","18"
"14 Aug 2017","33.930","34.600","34.110","34.500","34.110","34.480","+0.550","+34.480","11183","383741.53","18"
"11 Aug 2017","33.900","34.500","33.800","34.050","33.800","33.930","-0.750","+33.930","11004","374597.45","20"
"10 Aug 2017","33.800","34.790","34.390","34.750","34.390","34.680","+0.030","+34.680","12800","442038.73","15"
"09 Aug 2017","34.390","34.690","34.350","34.650","34.350","34.650","+0.370","+34.650","17561","607152.80","27"
"08 Aug 2017","33.800","34.330","34.350","34.350","34.210","34.280","-0.100","+34.280","26773","918151.97","13"
"07 Aug 2017","33.700","34.850","33.750","34.380","33.700","34.380","+0.680","+34.380","145281","4913402.26","17"
"04 Aug 2017","33.620","33.850","33.750","33.750","33.560","33.700","-0.160","+33.700","18063","610401.88","16"
